cloud_event_id,asset_id,cloud_provider,service_type,public_exposure,misconfiguration_type,encryption_enabled,logging_enabled,iam_risk,open_port_count,exposed_storage,compliance_violation,cloud_risk_score
CLOUD-004438,AST-07391,Azure,Networking,False,None,True,True,Low,2,False,False,0.3
CLOUD-004439,AST-07392,GCP,ML,False,None,False,True,Medium,0,False,True,2.2
CLOUD-004440,AST-07393,GCP,DevOps,False,None,True,True,High,0,False,False,1.9
CLOUD-004441,AST-07394,GCP,Identity,False,None,True,True,Low,3,False,False,0.5
CLOUD-004442,AST-07395,GCP,Compute,True,No Network ACL,True,False,Low,4,False,True,6.3
CLOUD-004443,AST-07397,AWS,Storage,False,None,True,True,Medium,0,False,False,1.4
CLOUD-004444,AST-07399,AWS,DevOps,True,None,True,True,Low,3,False,False,3.8
CLOUD-004445,AST-07401,Azure,Container,False,Default VPC,True,True,Low,3,False,True,2.3
CLOUD-004446,AST-07402,AWS,Identity,False,Open Security Group,True,True,Medium,3,False,True,3.2
CLOUD-004447,AST-07403,Azure,Identity,False,None,True,True,Medium,1,False,False,1.2
CLOUD-004448,AST-07404,Azure,Networking,False,None,True,True,Low,3,False,False,0.1
CLOUD-004449,AST-07408,Azure,Identity,False,None,False,True,High,3,False,True,4.0
CLOUD-004450,AST-07410,Azure,Container,False,Public RDS Instance,True,False,Medium,2,False,True,4.7
CLOUD-004451,AST-07417,Azure,Serverless,False,Unrotated Access Keys,True,True,Low,0,True,True,3.8
CLOUD-004452,AST-07420,AWS,Analytics,False,None,True,True,High,2,False,False,1.9
CLOUD-004453,AST-07421,AWS,DevOps,False,None,True,True,High,3,False,False,2.9
CLOUD-004454,AST-07422,Azure,DevOps,False,Logging Disabled,False,True,High,3,False,True,5.9
CLOUD-004455,AST-07423,AWS,ML,False,None,True,False,High,1,False,True,3.3
CLOUD-004456,AST-07424,GCP,DevOps,False,None,False,True,Medium,3,False,True,3.0
CLOUD-004457,AST-07425,AWS,Analytics,False,Exposed API Key,False,True,Low,3,False,True,4.4
CLOUD-004458,AST-07426,Azure,DevOps,False,Public S3 Bucket,True,False,Medium,2,True,True,5.9
CLOUD-004459,AST-07430,Azure,Identity,True,Public RDS Instance,False,True,High,4,False,True,9.5
CLOUD-004460,AST-07432,Azure,Storage,True,None,True,True,Low,8,False,False,5.0
CLOUD-004461,AST-07434,AWS,Analytics,False,None,True,True,Medium,2,False,False,1.4
CLOUD-004462,AST-07438,Azure,ML,False,Missing WAF,True,True,Medium,3,False,True,3.3
CLOUD-004463,AST-07439,AWS,DevOps,False,None,True,True,High,0,False,False,2.2
CLOUD-004464,AST-07440,Azure,Database,False,None,False,True,High,0,False,True,3.7
CLOUD-004465,AST-07442,Azure,Networking,True,None,False,True,High,9,False,True,8.4
CLOUD-004466,AST-07443,Azure,Container,False,None,False,True,High,3,False,True,4.2
CLOUD-004467,AST-07444,AWS,Container,False,Logging Disabled,True,True,High,0,False,True,4.4
CLOUD-004468,AST-07445,AWS,Compute,False,None,True,True,Low,0,False,False,0.2
CLOUD-004469,AST-07446,Azure,DevOps,False,No Versioning on Bucket,True,True,High,2,False,True,4.5
CLOUD-004470,AST-07447,AWS,Compute,False,Overly Permissive IAM Policy,False,True,Low,2,False,True,3.9
CLOUD-004471,AST-07449,AWS,Serverless,False,None,True,True,Medium,2,False,False,1.1
CLOUD-004472,AST-07451,AWS,Database,False,None,False,False,High,2,False,True,5.3
CLOUD-004473,AST-07453,GCP,Compute,False,None,True,True,Low,0,False,False,0.2
CLOUD-004474,AST-07454,GCP,DevOps,False,None,True,True,High,2,False,False,2.3
CLOUD-004475,AST-07455,Azure,Identity,True,None,True,True,Medium,9,False,False,6.1
CLOUD-004476,AST-07456,AWS,Compute,False,None,True,True,Medium,2,False,False,1.0
CLOUD-004477,AST-07457,Azure,Storage,False,None,True,True,High,3,False,False,2.4
CLOUD-004478,AST-07458,Azure,Networking,False,None,True,False,Low,0,False,True,0.9
CLOUD-004479,AST-07460,GCP,DevOps,False,Unrotated Access Keys,True,False,High,0,True,True,6.9
CLOUD-004480,AST-07463,Azure,Container,True,None,True,True,Low,0,False,False,3.4
CLOUD-004481,AST-07466,AWS,Analytics,False,None,True,True,High,1,False,False,1.8
CLOUD-004482,AST-07467,Azure,Serverless,True,None,True,True,High,8,False,False,6.2
CLOUD-004483,AST-07469,AWS,Networking,False,No Versioning on Bucket,False,True,Medium,3,False,True,5.2
CLOUD-004484,AST-07470,Azure,Database,True,None,False,True,Medium,1,False,True,5.7
CLOUD-004485,AST-07471,GCP,Serverless,True,Exposed API Key,True,False,High,2,False,True,8.2
CLOUD-004486,AST-07473,Azure,ML,False,None,True,False,Medium,3,False,True,2.8
CLOUD-004487,AST-07475,GCP,Container,False,None,False,True,High,3,False,True,3.9
CLOUD-004488,AST-07478,Azure,Compute,False,Default VPC,False,True,Low,3,False,True,3.6
CLOUD-004489,AST-07479,GCP,Container,False,Overly Permissive IAM Policy,False,True,Low,0,False,True,3.2
CLOUD-004490,AST-07480,AWS,Container,False,None,False,True,High,1,False,True,3.2
CLOUD-004491,AST-07482,Azure,Container,True,None,True,True,High,10,False,False,7.1
CLOUD-004492,AST-07484,Azure,DevOps,False,None,False,True,Low,2,False,True,2.2
CLOUD-004493,AST-07487,GCP,Serverless,False,None,True,True,High,1,False,False,1.7
CLOUD-004494,AST-07488,GCP,DevOps,False,Overly Permissive IAM Policy,True,True,High,1,False,True,4.2
CLOUD-004495,AST-07489,Azure,Container,False,None,True,True,Medium,3,False,False,1.5
CLOUD-004496,AST-07490,Azure,ML,False,None,True,True,Low,1,False,False,0.4
CLOUD-004497,AST-07494,GCP,Storage,False,None,True,True,High,3,False,False,2.2
CLOUD-004498,AST-07495,AWS,Identity,False,None,True,True,Low,0,False,False,0
CLOUD-004499,AST-07496,GCP,ML,False,None,True,False,Low,3,True,True,3.0
CLOUD-004500,AST-07497,GCP,Serverless,True,None,True,True,Medium,2,False,False,4.1
CLOUD-004501,AST-07498,GCP,ML,False,None,True,False,Low,1,False,True,0.9
CLOUD-004502,AST-07499,Azure,Container,False,None,True,True,Low,0,False,False,0.4
CLOUD-004503,AST-07502,AWS,ML,False,No Network ACL,True,False,High,2,False,True,5.2
CLOUD-004504,AST-07503,Azure,Compute,True,None,True,False,Low,10,False,True,6.4
CLOUD-004505,AST-07504,Azure,Container,False,None,False,True,Low,3,True,True,3.7
CLOUD-004506,AST-07505,Azure,Networking,False,None,False,True,Medium,3,False,True,2.8
CLOUD-004507,AST-07506,Azure,Networking,True,None,True,True,Medium,0,False,False,3.9
CLOUD-004508,AST-07509,GCP,Storage,False,Default VPC,True,True,High,3,False,True,4.3
CLOUD-004509,AST-07510,GCP,Networking,False,None,True,True,Medium,3,False,False,1.6
CLOUD-004510,AST-07514,AWS,Storage,False,None,False,True,Medium,2,False,True,3.1
CLOUD-004511,AST-07515,GCP,Database,False,None,True,True,High,0,False,False,1.9
CLOUD-004512,AST-07518,Azure,Identity,False,None,False,True,Medium,1,False,True,3.1
CLOUD-004513,AST-07522,AWS,Analytics,False,No Network ACL,True,True,High,0,False,True,3.6
CLOUD-004514,AST-07523,Azure,Networking,False,None,True,True,Low,2,False,False,0.5
CLOUD-004515,AST-07529,AWS,Container,False,None,True,True,Medium,3,False,False,1.6
CLOUD-004516,AST-07530,Azure,Networking,False,No Versioning on Bucket,True,True,Low,0,False,True,2.2
CLOUD-004517,AST-07532,AWS,Compute,False,None,False,True,Medium,1,False,True,2.6
CLOUD-004518,AST-07533,Azure,Storage,False,None,True,True,Low,0,False,False,0
CLOUD-004519,AST-07535,GCP,Compute,False,Default VPC,True,True,Medium,1,False,True,3.1
CLOUD-004520,AST-07537,AWS,Networking,False,None,True,True,Medium,3,False,False,1.2
CLOUD-004521,AST-07538,GCP,Container,False,None,True,True,Low,2,False,False,0.9
CLOUD-004522,AST-07539,Azure,Identity,False,None,True,False,Low,3,False,True,1.8
CLOUD-004523,AST-07540,Azure,Container,False,None,True,False,Low,2,True,True,2.5
CLOUD-004524,AST-07542,Azure,Analytics,False,None,True,True,Low,0,False,False,0.5
CLOUD-004525,AST-07544,GCP,Analytics,False,None,True,True,Low,0,False,False,0
CLOUD-004526,AST-07546,AWS,Container,False,None,True,False,Medium,2,False,True,2.1
CLOUD-004527,AST-07548,AWS,Serverless,False,None,True,True,Low,0,False,False,0
CLOUD-004528,AST-07550,Azure,Storage,False,None,True,True,Medium,3,False,False,1.8
CLOUD-004529,AST-07551,GCP,Identity,True,Missing WAF,True,True,High,4,True,True,9.5
CLOUD-004530,AST-07553,AWS,Storage,False,None,True,True,Low,2,False,False,0.3
CLOUD-004531,AST-07554,GCP,Analytics,False,None,True,False,Medium,2,False,True,2.0
CLOUD-004532,AST-07557,Azure,Compute,False,None,True,True,High,0,False,False,1.8
CLOUD-004533,AST-07566,GCP,DevOps,False,None,True,True,High,0,False,False,1.5
CLOUD-004534,AST-07568,AWS,Serverless,False,None,False,True,Medium,0,False,True,2.4
CLOUD-004535,AST-07569,GCP,Analytics,True,None,True,True,Low,6,False,False,3.8
CLOUD-004536,AST-07570,GCP,Networking,False,None,True,True,Low,3,False,False,0.5
CLOUD-004537,AST-07572,GCP,Storage,False,None,False,True,High,2,False,True,3.5
CLOUD-004538,AST-07577,GCP,Networking,True,None,True,True,Medium,10,False,False,6.5
CLOUD-004539,AST-07580,AWS,Container,False,None,True,True,Medium,1,False,False,1.0
CLOUD-004540,AST-07581,AWS,Networking,False,Overly Permissive IAM Policy,True,True,Low,1,False,True,1.8
CLOUD-004541,AST-07582,AWS,Networking,True,No MFA on Root Account,False,False,High,1,False,True,9.9
CLOUD-004542,AST-07585,Azure,Identity,False,None,True,True,Low,3,False,False,1.1
CLOUD-004543,AST-07586,AWS,Compute,False,None,True,True,Low,0,False,False,0
CLOUD-004544,AST-07587,Azure,ML,False,None,True,False,High,2,False,True,3.3
CLOUD-004545,AST-07588,Azure,Analytics,False,None,True,True,High,3,False,False,3.1
CLOUD-004546,AST-07590,Azure,Serverless,False,None,True,False,High,2,False,True,3.6
CLOUD-004547,AST-07591,Azure,DevOps,False,None,True,True,Low,2,False,False,0.9
CLOUD-004548,AST-07593,Azure,Analytics,False,None,True,False,Medium,2,False,True,2.0
CLOUD-004549,AST-07594,GCP,Serverless,False,None,True,True,High,0,False,False,2.1
CLOUD-004550,AST-07595,AWS,Identity,False,None,False,True,High,0,False,True,3.2
CLOUD-004551,AST-07597,AWS,DevOps,False,Default VPC,True,False,High,0,False,True,4.7
CLOUD-004552,AST-07600,AWS,DevOps,False,None,True,True,Low,0,False,False,0.1
CLOUD-004553,AST-07601,GCP,ML,False,Public S3 Bucket,True,False,High,3,False,True,5.7
CLOUD-004554,AST-07602,GCP,Networking,False,None,False,True,High,3,False,True,4.0
CLOUD-004555,AST-07603,Azure,Networking,False,None,True,False,Medium,1,False,True,2.3
CLOUD-004556,AST-07605,Azure,Identity,False,No MFA on Root Account,True,False,Medium,2,False,True,4.0
CLOUD-004557,AST-07606,Azure,ML,False,None,False,True,Medium,1,False,True,2.7
CLOUD-004558,AST-07607,AWS,ML,False,None,True,False,High,1,True,True,4.3
CLOUD-004559,AST-07611,GCP,Serverless,False,None,True,True,Medium,3,False,False,1.6
CLOUD-004560,AST-07617,AWS,Analytics,False,None,True,True,Medium,3,False,False,1.8
CLOUD-004561,AST-07619,GCP,ML,False,None,True,True,High,3,False,False,3.1
CLOUD-004562,AST-07620,AWS,Identity,False,None,True,False,Low,3,False,True,1.5
CLOUD-004563,AST-07621,GCP,Identity,False,Missing WAF,True,True,Low,0,False,True,2.2
CLOUD-004564,AST-07622,GCP,Serverless,False,None,True,True,High,0,False,False,2.0
CLOUD-004565,AST-07624,AWS,Container,False,None,True,True,Low,2,False,False,0
CLOUD-004566,AST-07626,Azure,Identity,False,Public RDS Instance,True,True,Low,1,False,True,1.9
CLOUD-004567,AST-07627,Azure,Compute,False,None,True,True,Medium,3,False,False,1.5
CLOUD-004568,AST-07631,GCP,DevOps,False,None,False,False,Medium,0,False,True,3.4
CLOUD-004569,AST-07632,GCP,Serverless,True,None,False,False,Low,10,False,True,7.4
CLOUD-004570,AST-07633,Azure,Analytics,False,None,True,True,Low,0,False,False,0
CLOUD-004571,AST-07637,Azure,Storage,False,No Versioning on Bucket,True,False,Medium,1,False,True,3.9
CLOUD-004572,AST-07638,GCP,Compute,False,None,False,False,High,1,False,True,4.9
CLOUD-004573,AST-07639,Azure,Analytics,True,No MFA on Root Account,True,True,Medium,8,False,True,7.3
CLOUD-004574,AST-07640,Azure,Networking,False,Cross-Account Access,False,True,High,2,False,True,5.7
CLOUD-004575,AST-07642,Azure,Networking,False,None,True,True,High,2,False,False,2.4
CLOUD-004576,AST-07646,GCP,Database,False,None,False,False,Low,3,False,True,3.4
CLOUD-004577,AST-07647,Azure,Identity,False,None,True,True,Medium,2,False,False,1.4
CLOUD-004578,AST-07649,Azure,Networking,False,None,True,False,Low,1,False,True,1.0
CLOUD-004579,AST-07652,Azure,Identity,False,None,True,True,Medium,2,True,False,2.9
CLOUD-004580,AST-07653,Azure,Networking,False,Logging Disabled,True,True,Low,2,False,True,2.3
CLOUD-004581,AST-07654,Azure,Analytics,False,None,True,True,High,1,False,False,1.7
CLOUD-004582,AST-07655,Azure,Database,True,None,True,False,Low,7,False,True,5.6
CLOUD-004583,AST-07656,Azure,Analytics,False,Missing WAF,True,True,High,0,False,True,4.4
CLOUD-004584,AST-07657,AWS,Compute,False,Unrotated Access Keys,False,True,Medium,0,False,True,4.7
CLOUD-004585,AST-07658,AWS,DevOps,False,None,True,True,High,2,False,False,2.6
CLOUD-004586,AST-07659,AWS,Serverless,False,Overly Permissive IAM Policy,True,True,Low,1,False,True,1.8
CLOUD-004587,AST-07661,Azure,Networking,False,None,True,True,Medium,1,False,False,1.0
CLOUD-004588,AST-07662,AWS,Serverless,False,None,True,False,High,0,False,True,3.0
CLOUD-004589,AST-07663,Azure,Serverless,False,None,True,True,Medium,1,False,False,0.9
CLOUD-004590,AST-07664,GCP,Container,False,None,False,False,High,3,False,True,5.3
CLOUD-004591,AST-07665,AWS,Analytics,False,None,True,True,High,0,False,False,2.5
CLOUD-004592,AST-07666,GCP,DevOps,False,None,True,True,Low,1,False,False,0.1
CLOUD-004593,AST-07668,Azure,Container,False,Cross-Account Access,True,True,Medium,3,False,True,3.3
CLOUD-004594,AST-07672,Azure,Compute,False,None,True,True,Medium,3,False,False,1.2
CLOUD-004595,AST-07677,Azure,Serverless,False,None,True,False,Low,0,False,True,1.3
CLOUD-004596,AST-07679,Azure,Serverless,False,None,True,True,High,3,False,False,3.1
CLOUD-004597,AST-07680,AWS,ML,True,None,True,True,Low,8,True,False,6.2
CLOUD-004598,AST-07685,GCP,Networking,False,None,True,True,High,3,False,False,2.8
CLOUD-004599,AST-07686,Azure,Container,False,None,True,True,Medium,0,False,False,0.9
CLOUD-004600,AST-07687,AWS,Serverless,True,Open Security Group,True,True,Medium,7,False,True,7.6
CLOUD-004601,AST-07688,GCP,Container,False,None,True,True,High,3,False,False,2.3
CLOUD-004602,AST-07689,GCP,Compute,False,None,True,False,High,2,False,True,3.3
CLOUD-004603,AST-07693,AWS,DevOps,False,None,True,True,High,0,False,False,1.7
CLOUD-004604,AST-07694,Azure,Serverless,False,None,True,True,High,2,False,False,2.8
CLOUD-004605,AST-07695,GCP,Analytics,False,None,True,True,Low,1,False,False,0.1
CLOUD-004606,AST-07696,AWS,ML,False,None,True,True,High,0,False,False,2.3
CLOUD-004607,AST-07698,GCP,Container,True,None,True,True,High,5,True,False,7.4
CLOUD-004608,AST-07699,AWS,DevOps,False,None,True,True,Low,3,False,False,0.2
CLOUD-004609,AST-07700,AWS,ML,False,None,True,True,High,3,False,False,3.0
CLOUD-004610,AST-07702,GCP,DevOps,False,Open Security Group,True,True,Medium,1,False,True,2.9
CLOUD-004611,AST-07704,Azure,Analytics,False,None,True,True,High,1,False,False,2.2
CLOUD-004612,AST-07706,GCP,Serverless,False,Public S3 Bucket,False,True,Medium,0,False,True,4.0
CLOUD-004613,AST-07709,GCP,Container,False,None,True,True,High,3,False,False,2.7
CLOUD-004614,AST-07710,GCP,Database,False,None,True,False,Low,2,True,True,2.9
CLOUD-004615,AST-07713,Azure,Compute,False,None,False,False,High,2,False,True,5.4
CLOUD-004616,AST-07714,GCP,Networking,True,None,False,True,Low,5,False,True,5.6
CLOUD-004617,AST-07715,Azure,Analytics,False,None,True,True,Low,2,False,False,0.2
CLOUD-004618,AST-07720,Azure,Database,True,No Network ACL,True,True,Low,2,False,True,5.8
CLOUD-004619,AST-07721,GCP,Storage,False,Logging Disabled,False,True,Medium,3,False,True,5.6
CLOUD-004620,AST-07722,GCP,Networking,False,Public RDS Instance,True,True,High,3,True,True,5.8
CLOUD-004621,AST-07724,Azure,Compute,False,No MFA on Root Account,True,False,Medium,0,False,True,4.1
CLOUD-004622,AST-07725,AWS,ML,False,None,True,True,Low,3,False,False,1.0
CLOUD-004623,AST-07726,Azure,Identity,False,No MFA on Root Account,True,True,Medium,3,False,True,3.7
CLOUD-004624,AST-07727,GCP,Storage,False,Overly Permissive IAM Policy,True,True,Medium,2,False,True,3.2
CLOUD-004625,AST-07728,AWS,Container,False,Open Security Group,True,True,High,3,True,True,5.8
CLOUD-004626,AST-07730,AWS,ML,False,Unrotated Access Keys,True,True,Medium,0,False,True,3.4
CLOUD-004627,AST-07731,Azure,Identity,False,None,False,False,Medium,3,False,True,4.3
CLOUD-004628,AST-07734,AWS,Container,False,None,True,False,Medium,1,True,True,3.9
CLOUD-004629,AST-07735,Azure,Identity,False,Public S3 Bucket,True,False,High,3,False,True,5.2
CLOUD-004630,AST-07736,AWS,Identity,False,None,True,False,Low,3,True,True,3.6
CLOUD-004631,AST-07737,GCP,ML,True,None,True,True,Low,4,True,False,5.7
CLOUD-004632,AST-07738,AWS,Networking,False,None,True,True,High,1,False,False,2.3
CLOUD-004633,AST-07739,AWS,Serverless,False,None,True,True,High,0,False,False,1.5
CLOUD-004634,AST-07740,Azure,DevOps,False,Unrotated Access Keys,False,True,Medium,3,False,True,5.4
CLOUD-004635,AST-07741,GCP,Serverless,False,None,False,False,Medium,3,True,True,5.8
CLOUD-004636,AST-07746,AWS,Storage,True,None,True,True,Medium,0,False,False,3.6
CLOUD-004637,AST-07747,GCP,Serverless,False,None,True,True,Medium,2,False,False,1.8
CLOUD-004638,AST-07749,Azure,Analytics,False,Open Security Group,True,True,High,2,False,True,4.0
CLOUD-004639,AST-07753,Azure,Analytics,False,None,True,True,High,1,False,False,1.9
CLOUD-004640,AST-07754,GCP,Serverless,False,Logging Disabled,True,True,High,1,False,True,4.7
CLOUD-004641,AST-07757,Azure,Analytics,False,None,False,True,High,1,False,True,3.9
CLOUD-004642,AST-07760,Azure,Container,False,None,True,True,Medium,2,True,False,3.0
CLOUD-004643,AST-07761,AWS,Serverless,False,Open Security Group,True,True,High,1,True,True,5.3
CLOUD-004644,AST-07762,Azure,Database,False,None,False,True,High,3,False,True,4.0
CLOUD-004645,AST-07765,GCP,Serverless,False,None,True,True,Medium,1,False,False,1.0
CLOUD-004646,AST-07766,AWS,Compute,False,None,True,False,Low,2,False,True,1.3
CLOUD-004647,AST-07767,GCP,Compute,False,None,True,True,Low,0,True,False,1.8
CLOUD-004648,AST-07768,AWS,Database,False,None,True,False,Low,3,False,True,1.3
CLOUD-004649,AST-07770,AWS,Analytics,True,None,True,True,Low,5,False,False,3.8
CLOUD-004650,AST-07771,GCP,Analytics,False,None,True,False,Medium,0,False,True,1.7
CLOUD-004651,AST-07774,AWS,Serverless,False,None,True,True,Medium,1,False,False,1.2
CLOUD-004652,AST-07777,AWS,Storage,False,None,False,True,Medium,1,False,True,3.2
CLOUD-004653,AST-07778,GCP,Networking,False,None,True,True,High,1,False,False,2.0
CLOUD-004654,AST-07780,GCP,Identity,False,None,True,True,Medium,1,False,False,1.0
CLOUD-004655,AST-07782,Azure,Analytics,False,Missing WAF,True,True,Medium,1,False,True,3.3
CLOUD-004656,AST-07783,GCP,Compute,False,None,False,True,Low,0,False,True,1.3
CLOUD-004657,AST-07785,AWS,Serverless,True,Open Security Group,True,False,High,5,False,True,9.2
CLOUD-004658,AST-07786,AWS,Serverless,False,None,True,True,High,2,False,False,2.7
CLOUD-004659,AST-07787,AWS,Analytics,False,None,True,False,Low,2,False,True,1.3
CLOUD-004660,AST-07788,GCP,Serverless,True,None,True,True,Low,4,False,False,3.5
CLOUD-004661,AST-07790,Azure,Compute,False,None,True,True,Low,1,False,False,0.2
CLOUD-004662,AST-07791,Azure,Identity,False,None,True,True,Medium,0,False,False,0.7
CLOUD-004663,AST-07793,Azure,Container,False,Unrotated Access Keys,True,True,High,2,True,True,5.4
CLOUD-004664,AST-07798,GCP,Compute,False,None,False,False,Medium,3,False,True,4.0
CLOUD-004665,AST-07801,Azure,Identity,False,None,False,False,Low,3,False,True,3.1
CLOUD-004666,AST-07804,Azure,Storage,False,No Versioning on Bucket,True,True,High,3,False,True,4.2
CLOUD-004667,AST-07805,Azure,ML,True,None,True,True,High,3,False,False,5.5
CLOUD-004668,AST-07806,GCP,Compute,False,Exposed API Key,False,True,Medium,0,True,True,5.7
CLOUD-004669,AST-07809,GCP,Serverless,False,Unrotated Access Keys,True,False,Low,3,False,True,3.2
CLOUD-004670,AST-07810,AWS,Serverless,False,None,True,True,Low,2,False,False,0.8
CLOUD-004671,AST-07812,GCP,ML,False,Public RDS Instance,True,False,Medium,2,True,True,6.1
CLOUD-004672,AST-07815,AWS,Identity,False,None,False,True,Medium,3,False,True,3.1
CLOUD-004673,AST-07816,Azure,Identity,False,None,True,True,High,2,False,False,2.5
CLOUD-004674,AST-07818,AWS,Networking,False,None,True,False,High,1,False,True,3.5
CLOUD-004675,AST-07822,AWS,Container,False,None,True,True,Low,3,False,False,0.2
CLOUD-004676,AST-07823,Azure,Networking,False,Unencrypted Volume,True,True,Low,3,True,True,3.6
CLOUD-004677,AST-07825,Azure,Compute,False,None,False,True,Low,3,True,True,3.2
CLOUD-004678,AST-07826,AWS,Container,False,None,True,True,High,2,False,False,2.3
CLOUD-004679,AST-07827,GCP,DevOps,False,None,True,False,Medium,0,False,True,1.7
CLOUD-004680,AST-07829,Azure,Serverless,True,Unrotated Access Keys,True,True,Medium,7,False,True,7.5
CLOUD-004681,AST-07831,AWS,Identity,False,No Network ACL,True,True,Medium,0,True,True,4.3
CLOUD-004682,AST-07835,Azure,Serverless,True,Unencrypted Volume,True,True,High,3,False,True,7.5
CLOUD-004683,AST-07838,AWS,Storage,False,Unencrypted Volume,True,True,Medium,0,False,True,3.1
CLOUD-004684,AST-07839,Azure,DevOps,False,None,True,True,Medium,3,False,False,1.9
CLOUD-004685,AST-07844,AWS,Networking,False,None,True,True,Medium,3,False,False,1.9
CLOUD-004686,AST-07845,GCP,Identity,False,None,True,False,Medium,1,False,True,2.6
CLOUD-004687,AST-07846,GCP,DevOps,False,None,True,True,Low,0,False,False,0
CLOUD-004688,AST-07849,AWS,Serverless,False,None,True,True,Medium,2,False,False,1.8
CLOUD-004689,AST-07850,Azure,Serverless,False,None,False,True,Medium,3,False,True,3.3
CLOUD-004690,AST-07851,AWS,Identity,True,None,True,True,Medium,4,False,False,5.2
CLOUD-004691,AST-07853,AWS,DevOps,False,Overly Permissive IAM Policy,False,True,Low,1,False,True,3.3
CLOUD-004692,AST-07854,Azure,Networking,True,None,True,True,High,2,False,False,5.4
CLOUD-004693,AST-07855,Azure,Identity,True,None,True,True,High,6,False,False,6.5
CLOUD-004694,AST-07856,AWS,Serverless,False,None,True,False,High,0,False,True,3.2
CLOUD-004695,AST-07858,GCP,Database,False,None,True,True,Low,0,False,False,0.2
CLOUD-004696,AST-07859,GCP,DevOps,False,None,True,False,Low,1,False,True,1.0
CLOUD-004697,AST-07860,Azure,Container,False,Public RDS Instance,False,True,High,2,True,True,7.3
CLOUD-004698,AST-07861,Azure,Analytics,False,None,True,True,Medium,0,False,False,1.3
CLOUD-004699,AST-07862,AWS,Networking,False,None,True,True,Medium,2,False,False,1.2
CLOUD-004700,AST-07865,GCP,Database,False,None,True,False,Low,3,True,True,3.0
CLOUD-004701,AST-07866,AWS,ML,False,None,False,False,Low,0,False,True,2.8
CLOUD-004702,AST-07869,GCP,DevOps,False,No Versioning on Bucket,False,True,Medium,0,True,True,5.7
CLOUD-004703,AST-07870,Azure,Networking,False,None,False,True,Medium,3,False,True,2.7
CLOUD-004704,AST-07872,Azure,Analytics,False,None,True,True,High,3,False,False,3.0
CLOUD-004705,AST-07874,AWS,Identity,False,None,False,True,High,3,False,True,3.9
CLOUD-004706,AST-07876,GCP,ML,False,None,True,True,Medium,2,False,False,1.4
CLOUD-004707,AST-07878,AWS,Compute,True,None,True,False,High,8,True,True,9.0
CLOUD-004708,AST-07880,Azure,Networking,True,Overly Permissive IAM Policy,True,True,High,9,False,True,8.9
CLOUD-004709,AST-07883,AWS,Serverless,True,None,False,True,Medium,10,False,True,7.6
CLOUD-004710,AST-07885,AWS,ML,True,None,True,False,Low,7,False,True,5.2
CLOUD-004711,AST-07887,AWS,Storage,True,Unencrypted Volume,False,True,Medium,9,False,True,9.4
CLOUD-004712,AST-07890,GCP,Networking,False,None,True,False,Low,3,False,True,1.3
CLOUD-004713,AST-07891,AWS,ML,False,Unencrypted Volume,False,False,Low,0,False,True,4.7
CLOUD-004714,AST-07895,AWS,Database,False,No Versioning on Bucket,False,True,High,2,False,True,5.4
CLOUD-004715,AST-07896,GCP,Serverless,False,None,True,True,Medium,2,False,False,0.9
CLOUD-004716,AST-07898,GCP,Database,False,Unencrypted Volume,True,True,Medium,1,False,True,2.8
CLOUD-004717,AST-07899,GCP,Analytics,False,None,True,True,Low,2,False,False,0.8
CLOUD-004718,AST-07900,AWS,Compute,True,None,True,True,High,7,False,False,6.0
CLOUD-004719,AST-07901,GCP,Networking,False,None,True,False,High,1,False,True,3.7
CLOUD-004720,AST-07903,Azure,Container,False,None,True,False,High,0,False,True,2.6
CLOUD-004721,AST-07905,AWS,DevOps,False,Exposed API Key,True,True,Low,1,False,True,2.4
CLOUD-004722,AST-07906,GCP,Serverless,False,None,True,False,Medium,1,False,True,2.1
CLOUD-004723,AST-07907,Azure,Database,False,None,True,True,Medium,1,False,False,1.2
CLOUD-004724,AST-07910,Azure,Identity,True,None,True,True,Medium,9,False,False,5.8
CLOUD-004725,AST-07912,GCP,DevOps,False,None,False,True,Low,3,False,True,2.4
CLOUD-004726,AST-07914,GCP,Analytics,False,None,True,True,High,3,False,False,2.2
CLOUD-004727,AST-07916,Azure,Database,True,None,False,False,Medium,3,False,True,6.6
CLOUD-004728,AST-07917,AWS,DevOps,False,None,False,False,High,0,False,True,4.8
CLOUD-004729,AST-07919,Azure,Storage,False,None,True,True,High,0,False,False,2.0
CLOUD-004730,AST-07920,Azure,Database,False,None,False,True,Medium,1,False,True,2.9
CLOUD-004731,AST-07922,Azure,Compute,False,None,True,True,Medium,2,False,False,1.7
CLOUD-004732,AST-07923,AWS,Database,False,None,True,True,High,0,False,False,2.4
CLOUD-004733,AST-07926,Azure,Database,False,Public S3 Bucket,True,True,Medium,3,True,True,5.2
CLOUD-004734,AST-07927,AWS,Identity,False,None,False,True,High,2,False,True,4.0
CLOUD-004735,AST-07929,GCP,Database,False,Public S3 Bucket,True,False,High,3,False,True,6.0
CLOUD-004736,AST-07930,Azure,Networking,False,No Versioning on Bucket,True,True,Low,1,False,True,1.9
CLOUD-004737,AST-07933,AWS,Serverless,False,None,True,False,High,1,True,True,4.6
CLOUD-004738,AST-07934,AWS,Storage,False,None,True,True,Low,3,False,False,1.1
CLOUD-004739,AST-07935,GCP,ML,False,None,True,False,Medium,2,False,True,2.8
