incident_id,organization_id,asset_id,business_unit_id,threat_id,incident_type,attack_vector,detection_time,response_time,resolution_time,downtime_hours,data_records_affected,incident_severity,direct_financial_loss,recovery_cost,legal_cost,regulatory_penalty,customer_compensation,reputation_loss,total_financial_loss,control_failure,incident_resolved
INC-014445,ORG-024,AST-09067,BU-0142,THREAT-02077,Insider Threat,Insider,612,7,76,86,3159,Medium,3031577,3666687,877348,637633,804901,1662738,10680884,MFA Bypass,False
INC-014446,ORG-006,AST-05837,BU-0035,THREAT-01534,Malware,Insider,362,12,34,22,26549,Medium,601806,287012,320243,108235,4526945,687246,6531488,Cloud Misconfiguration,False
INC-014447,ORG-007,AST-09921,BU-0038,THREAT-02498,Account Takeover,Web Application,342,8,26,18,86484,Medium,1430473,1370241,701439,372349,42538618,1169434,47582554,None,False
INC-014448,ORG-022,AST-07792,BU-0129,THREAT-04853,Insider Threat,Cloud Misconfiguration,125,23,25,38,70154,Medium,127534,100306,50251,41585,25019921,131787,25471385,Firewall Misconfiguration,True
INC-014449,ORG-023,AST-00516,BU-0139,THREAT-00337,DDoS,Web Application,19,11,26,22,0,Medium,2370004,714049,851801,0,0,1844794,5780648,EDR Evasion,True
INC-014450,ORG-003,AST-05718,BU-0015,THREAT-00728,DDoS,Email,684,44,56,27,0,Medium,39624,11202,15957,0,0,40735,107518,Cloud Misconfiguration,True
INC-014451,ORG-017,AST-09808,BU-0106,THREAT-02909,Account Takeover,Supply Chain,450,19,37,147,6491,Low,1124466,1295419,253872,610861,2408696,1551142,7244456,None,True
INC-014452,ORG-011,AST-04065,BU-0065,THREAT-00232,Insider Threat,Supply Chain,208,25,173,165,17582,Low,13825,15601,11319,5141,4225542,14214,4285643,Phishing Click,False
INC-014453,ORG-005,AST-09597,BU-0026,THREAT-02956,Insider Threat,Web Application,28,43,44,38,81542,Medium,787638,443554,111534,156704,10388972,368512,12256914,Phishing Click,True
INC-014454,ORG-003,AST-01075,BU-0016,THREAT-00266,Phishing,Remote Desktop,201,5,18,95,81104,Low,134759,83629,90535,56646,40069254,125710,40560534,EDR Evasion,True
INC-014455,ORG-017,AST-01756,BU-0108,THREAT-01379,Data Breach,Supply Chain,359,12,18,40,514156,Low,423991,589099,165720,439680,200640293,718659,202977442,None,True
INC-014456,ORG-004,AST-09694,BU-0022,THREAT-02808,Data Breach,Email,216,45,46,9,68000,Medium,776197,357341,273753,370351,13113017,580300,15470958,MFA Bypass,False
INC-014457,ORG-019,AST-05550,BU-0118,THREAT-00080,Data Breach,Social Engineering,678,7,29,29,1559387,High,1396749,1083287,450250,1817216,288407442,986333,294141277,Weak Password,True
INC-014458,ORG-021,AST-08274,BU-0125,THREAT-01340,Phishing,Supply Chain,176,36,169,155,98410,High,179123,99420,53633,77211,14221603,58531,14689520,Phishing Click,True
INC-014459,ORG-015,AST-07459,BU-0093,THREAT-02674,Malware,VPN,309,36,62,33,37361,Medium,6355379,4129017,1061756,910637,18490418,3358485,34305693,MFA Bypass,True
INC-014460,ORG-017,AST-00278,BU-0108,THREAT-03932,Insider Threat,Insider,691,9,31,136,83013,Medium,1299554,2099577,698262,1208729,32930514,2398466,40635103,Weak Password,True
INC-014461,ORG-006,AST-09109,BU-0036,THREAT-03996,Insider Threat,VPN,416,23,43,57,54136,Medium,174171,182532,48443,53536,10731477,65374,11255533,Weak Password,True
INC-014462,ORG-018,AST-05173,BU-0114,THREAT-01066,Phishing,Brute Force,667,13,30,21,8931,High,1969614,1766520,854294,198346,1966069,1935456,8690298,Firewall Misconfiguration,False
INC-014463,ORG-008,AST-04107,BU-0050,THREAT-02942,Ransomware,Remote Desktop,602,48,177,326,232542,Medium,48912,89714,13255,53646,13074503,58568,13338598,Firewall Misconfiguration,True
INC-014464,ORG-016,AST-00889,BU-0100,THREAT-03716,Ransomware,VPN,349,2,104,505,335786,Low,9238,7112,1203,1514,67845253,7800,67872119,Unpatched Vulnerability,False
INC-014465,ORG-013,AST-08523,BU-0080,THREAT-04882,Ransomware,Remote Desktop,515,14,235,559,50057,Low,1884421,2667081,614420,1127166,23430293,1839912,31563294,EDR Evasion,False
INC-014466,ORG-019,AST-03514,BU-0120,THREAT-02595,Insider Threat,Remote Desktop,638,16,133,163,54933,Low,322294,141753,77940,40259,6041854,133336,6757437,Weak Password,True
INC-014467,ORG-016,AST-06274,BU-0098,THREAT-04632,Data Breach,Supply Chain,223,31,52,24,1594481,High,16312,14966,8053,28626,422029838,23820,422121616,None,True
INC-014468,ORG-003,AST-07068,BU-0014,THREAT-04262,Supply Chain Attack,Cloud Misconfiguration,158,31,32,13,95688,High,322807,245065,225169,64770,9179291,483539,10520641,None,False
INC-014469,ORG-012,AST-01213,BU-0069,THREAT-03583,Ransomware,Web Application,473,20,491,585,7270,High,114482,127532,24810,43229,1918572,88415,2317040,Weak Password,True
INC-014470,ORG-005,AST-00726,BU-0028,THREAT-03641,Supply Chain Attack,Brute Force,71,9,26,87,83748,Low,262833,205925,76461,102263,28953141,133386,29734007,Firewall Misconfiguration,True
INC-014471,ORG-010,AST-04141,BU-0057,THREAT-02579,Insider Threat,Email,87,45,100,88,53456,High,262229,157848,143410,151797,8592851,116287,9424423,EDR Evasion,True
INC-014472,ORG-019,AST-01004,BU-0118,THREAT-00902,Data Breach,Social Engineering,688,1,3,13,1516955,Low,153898,83506,65480,106164,636147924,249114,636806085,EDR Evasion,False
INC-014473,ORG-016,AST-03663,BU-0097,THREAT-01543,Phishing,Remote Desktop,108,14,16,145,82826,High,23063,9273,3204,9917,29765526,24907,29835890,MFA Bypass,False
INC-014474,ORG-017,AST-02916,BU-0107,THREAT-03215,DDoS,VPN,551,34,41,21,0,Critical,5371179,2620128,3182564,0,0,4508995,15682866,Phishing Click,True
INC-014475,ORG-015,AST-06359,BU-0094,THREAT-01358,Malware,Supply Chain,161,34,42,10,6174,Medium,6485769,2869170,1212103,1279374,1631764,1576459,15054639,Phishing Click,True
INC-014476,ORG-016,AST-04268,BU-0098,THREAT-01760,Account Takeover,Remote Desktop,188,47,68,103,54731,High,13152,9686,4164,529,7309778,10779,7348087,Cloud Misconfiguration,False
INC-014477,ORG-019,AST-06815,BU-0119,THREAT-02840,Insider Threat,Supply Chain,221,26,87,134,6349,Low,420367,462918,143441,159983,2356561,371484,3914754,Cloud Misconfiguration,True
INC-014478,ORG-023,AST-05520,BU-0139,THREAT-03642,Ransomware,Remote Desktop,507,36,527,712,477290,Medium,1449693,1219540,325066,606567,139407858,692875,143701599,None,True
INC-014479,ORG-012,AST-01692,BU-0073,THREAT-04386,Phishing,Supply Chain,79,19,30,29,97683,High,1888906,1348172,271364,483693,20259872,776702,25028710,Phishing Click,False
INC-014480,ORG-017,AST-06046,BU-0103,THREAT-04175,Data Breach,Cloud Misconfiguration,338,39,41,15,2097388,Medium,1279533,938976,945790,1116225,737485258,1276260,743042042,Firewall Misconfiguration,True
INC-014481,ORG-005,AST-05897,BU-0032,THREAT-02229,Malware,Web Application,613,26,108,100,57911,Critical,1067552,420797,162238,454640,28809664,768516,31683407,Firewall Misconfiguration,True
INC-014482,ORG-002,AST-04489,BU-0009,THREAT-00113,Insider Threat,VPN,603,8,20,33,52307,Low,11016,12466,5951,2210,12467043,13108,12511794,Unpatched Vulnerability,True
INC-014483,ORG-003,AST-02769,BU-0017,THREAT-02735,Supply Chain Attack,Remote Desktop,55,2,66,112,27599,Medium,256048,117997,35347,124694,5053133,117112,5704331,None,True
INC-014484,ORG-019,AST-01107,BU-0120,THREAT-04367,Malware,Insider,215,25,27,4,54520,High,1403614,746127,436717,4318,14584384,758306,17933468,None,True
INC-014485,ORG-024,AST-01408,BU-0142,THREAT-03365,Phishing,Supply Chain,209,23,90,117,24228,Low,469717,555531,222374,355999,8300105,630252,10533978,Cloud Misconfiguration,True
INC-014486,ORG-021,AST-07558,BU-0126,THREAT-00881,Ransomware,USB,407,29,30,498,267060,Medium,130636,174157,83336,6744,112106724,94714,112596311,Firewall Misconfiguration,True
INC-014487,ORG-018,AST-05600,BU-0115,THREAT-00635,Data Breach,USB,703,45,56,48,1362569,High,304503,93623,145451,213629,155578680,155624,156491511,Phishing Click,True
INC-014488,ORG-006,AST-07730,BU-0035,THREAT-00657,Ransomware,Brute Force,481,23,176,452,440743,Low,109767,120342,49797,3193,80888404,75271,81246775,Firewall Misconfiguration,True
INC-014489,ORG-002,AST-03837,BU-0007,THREAT-02341,Supply Chain Attack,Email,267,12,51,115,62690,Low,56922,57618,8516,4851,5183533,36266,5347706,Unpatched Vulnerability,False
INC-014490,ORG-017,AST-01120,BU-0110,THREAT-02695,Phishing,USB,144,39,63,149,82810,Low,488088,410594,171865,146240,5546937,734245,7497969,None,True
INC-014491,ORG-018,AST-00193,BU-0113,THREAT-02322,Supply Chain Attack,Email,241,31,55,26,91773,Medium,824487,1052909,400758,489316,14525046,497936,17790452,Cloud Misconfiguration,True
INC-014492,ORG-010,AST-03571,BU-0061,THREAT-00090,Insider Threat,Supply Chain,463,19,81,121,97861,Low,142770,59694,33243,100645,48124956,172895,48634202,Firewall Misconfiguration,True
INC-014493,ORG-002,AST-05904,BU-0009,THREAT-00502,DDoS,Email,705,13,13,5,0,Low,42213,8127,27245,0,0,24625,102210,MFA Bypass,False
INC-014494,ORG-001,AST-00339,BU-0002,THREAT-04620,DDoS,Web Application,326,19,49,33,0,Critical,14020786,2866586,2639751,0,0,10148345,29675469,Phishing Click,True
INC-014495,ORG-005,AST-00104,BU-0029,THREAT-01170,Supply Chain Attack,Insider,649,18,56,82,86180,Medium,174158,105565,20418,44902,8047315,87581,8479940,Firewall Misconfiguration,True
INC-014496,ORG-021,AST-03929,BU-0125,THREAT-00854,Phishing,Supply Chain,599,14,70,95,97495,Low,29229,14491,8868,12523,44207090,10665,44282866,Cloud Misconfiguration,True
INC-014497,ORG-020,AST-03687,BU-0124,THREAT-03220,Cloud Breach,Social Engineering,358,1,22,110,79799,Medium,63704,16743,25956,11503,35322918,22563,35463387,Weak Password,False
INC-014498,ORG-015,AST-07759,BU-0096,THREAT-02579,Malware,Web Application,14,30,130,156,38978,Low,614980,826893,412057,85746,19420161,255544,21615380,Firewall Misconfiguration,True
INC-014499,ORG-006,AST-03343,BU-0037,THREAT-00127,DDoS,Cloud Misconfiguration,124,12,27,39,0,Low,58426,17006,29934,0,0,68736,174102,None,False
INC-014500,ORG-014,AST-05891,BU-0084,THREAT-02240,Cloud Breach,Insider,657,11,101,106,19241,Critical,65614,19900,23620,15813,8822694,51276,8998916,Unpatched Vulnerability,True
INC-014501,ORG-002,AST-00040,BU-0006,THREAT-02519,Malware,Brute Force,93,31,174,143,29130,Medium,92106,57816,80549,50878,12650014,55190,12986554,MFA Bypass,True
INC-014502,ORG-020,AST-01044,BU-0121,THREAT-00592,Data Breach,Cloud Misconfiguration,75,18,49,39,4970434,High,13055,10129,3781,5907,852444586,3955,852481412,Weak Password,True
INC-014503,ORG-019,AST-06815,BU-0119,THREAT-04922,Malware,Brute Force,450,43,157,163,40334,Low,472809,499123,229952,206163,3050473,447758,4906278,MFA Bypass,True
INC-014504,ORG-015,AST-06459,BU-0094,THREAT-00768,DDoS,Email,241,29,43,68,0,High,2677576,548781,1137031,0,0,2495342,6858729,Firewall Misconfiguration,False
INC-014505,ORG-002,AST-00044,BU-0008,THREAT-02640,Malware,Remote Desktop,502,11,54,70,52023,Low,20194,30193,12098,1507,15926703,28431,16019126,Weak Password,True
INC-014506,ORG-025,AST-06345,BU-0151,THREAT-00775,Account Takeover,Social Engineering,13,32,46,18,77443,High,5447,5364,4308,164,16147815,2903,16166001,None,True
INC-014507,ORG-001,AST-02691,BU-0004,THREAT-00380,Supply Chain Attack,Email,255,32,43,124,44142,Critical,1589645,635352,374791,101276,7010523,429543,10141131,MFA Bypass,False
INC-014508,ORG-003,AST-06407,BU-0010,THREAT-04595,DDoS,VPN,338,11,35,34,0,Medium,209125,72708,101117,0,0,172023,554973,EDR Evasion,True
INC-014509,ORG-004,AST-08000,BU-0019,THREAT-00151,Cloud Breach,Supply Chain,304,4,79,122,49970,Low,60763,22920,22109,25030,23983185,17730,24131737,Cloud Misconfiguration,True
INC-014510,ORG-003,AST-08304,BU-0010,THREAT-03890,Account Takeover,Remote Desktop,712,35,95,138,26570,Medium,232645,87984,113917,115792,10730176,141918,11422432,Phishing Click,True
INC-014511,ORG-013,AST-08503,BU-0080,THREAT-01067,Supply Chain Attack,Supply Chain,318,12,154,145,30344,Low,548699,814487,191612,247505,5125199,314795,7242297,Unpatched Vulnerability,False
INC-014512,ORG-025,AST-00463,BU-0148,THREAT-00613,Insider Threat,Cloud Misconfiguration,202,34,151,146,15602,Medium,8313,2513,3450,3621,5529865,6257,5554020,Cloud Misconfiguration,True
INC-014513,ORG-002,AST-03971,BU-0006,THREAT-02288,Cloud Breach,Social Engineering,261,22,44,63,70088,Low,15841,9470,6512,12767,7507016,17474,7569079,Firewall Misconfiguration,True
INC-014514,ORG-013,AST-00143,BU-0076,THREAT-02869,Account Takeover,VPN,346,20,47,36,25677,Medium,2479506,2494847,1255904,382263,4300501,800590,11713611,Cloud Misconfiguration,True
INC-014515,ORG-004,AST-00873,BU-0019,THREAT-00253,Malware,Web Application,37,25,38,95,47559,Low,108634,74617,41158,12659,13557721,49119,13843907,Weak Password,False
INC-014516,ORG-006,AST-06154,BU-0036,THREAT-02300,DDoS,Social Engineering,691,5,8,27,0,Medium,379252,72423,200515,0,0,181524,833714,MFA Bypass,True
INC-014517,ORG-011,AST-03865,BU-0062,THREAT-02013,Supply Chain Attack,Social Engineering,170,7,18,129,27003,Low,190415,135827,32129,84736,7764593,169422,8377122,Phishing Click,True
INC-014518,ORG-001,AST-06340,BU-0002,THREAT-02052,Data Breach,Social Engineering,580,19,48,34,1007399,Low,881567,637069,254181,954760,374341377,459784,377528738,Weak Password,False
INC-014519,ORG-006,AST-08994,BU-0036,THREAT-02640,DDoS,Insider,123,1,22,42,0,Medium,52014,9359,29605,0,0,26740,117718,None,True
INC-014520,ORG-022,AST-09619,BU-0130,THREAT-01376,Supply Chain Attack,Cloud Misconfiguration,74,47,54,24,9495,Medium,995835,1042558,380424,1344,939279,615726,3975167,None,True
INC-014521,ORG-009,AST-08198,BU-0053,THREAT-04519,Malware,Insider,265,10,14,93,54724,High,260368,306019,73539,116458,3306549,314665,4377599,None,True
INC-014522,ORG-021,AST-00887,BU-0126,THREAT-01563,Ransomware,Remote Desktop,43,11,222,225,154531,Medium,26746,30870,12713,11657,54637264,25841,54745092,EDR Evasion,True
INC-014523,ORG-009,AST-09800,BU-0053,THREAT-00762,Account Takeover,USB,496,21,53,49,29137,Medium,44407,25105,16250,23808,13820102,38048,13967720,Firewall Misconfiguration,True
INC-014524,ORG-012,AST-02256,BU-0070,THREAT-00561,Malware,Supply Chain,66,7,51,148,85283,Low,280780,98305,82638,138804,36005588,256874,36862989,EDR Evasion,True
INC-014525,ORG-014,AST-03789,BU-0088,THREAT-04169,Insider Threat,Email,134,40,171,133,48644,High,42702,17134,9508,155,18764186,20549,18854232,Firewall Misconfiguration,True
INC-014526,ORG-025,AST-01061,BU-0152,THREAT-04357,DDoS,VPN,405,31,44,31,0,Medium,5063,2459,2398,0,0,7607,17527,MFA Bypass,False
INC-014527,ORG-024,AST-06701,BU-0143,THREAT-02830,Phishing,Social Engineering,396,46,138,159,79976,Medium,4757436,1347316,1430326,1727887,22551967,1410797,33225727,Weak Password,True
INC-014528,ORG-011,AST-00070,BU-0065,THREAT-01412,Supply Chain Attack,Cloud Misconfiguration,555,3,11,17,87019,Medium,760255,720023,242607,2353,36546128,365598,38636962,Weak Password,True
INC-014529,ORG-007,AST-08615,BU-0041,THREAT-02050,DDoS,Supply Chain,615,33,34,49,0,Low,1463667,419473,224352,0,0,1080713,3188205,MFA Bypass,True
INC-014530,ORG-011,AST-07526,BU-0064,THREAT-03290,Ransomware,Social Engineering,412,42,74,232,444494,Medium,442891,727321,184540,196928,57910979,158051,59620709,EDR Evasion,False
INC-014531,ORG-023,AST-09045,BU-0136,THREAT-00587,Supply Chain Attack,Email,151,24,112,160,10003,Low,1961677,1453171,380379,614703,4119790,1624134,10153854,Weak Password,False
INC-014532,ORG-013,AST-02476,BU-0078,THREAT-01454,Ransomware,Insider,663,35,56,40,367169,Low,1549427,2386419,296889,15127,50090794,1412355,55751010,Firewall Misconfiguration,True
INC-014533,ORG-002,AST-03616,BU-0007,THREAT-01933,Cloud Breach,VPN,407,29,144,132,53293,Medium,143611,59583,37325,86725,12050238,76221,12453703,Weak Password,True
INC-014534,ORG-019,AST-01636,BU-0116,THREAT-00552,Malware,Remote Desktop,55,32,33,37,86158,Medium,1731149,785904,237999,604439,32048466,573473,35981430,EDR Evasion,True
INC-014535,ORG-015,AST-09185,BU-0092,THREAT-02372,Cloud Breach,USB,638,7,76,87,55809,Low,523543,335070,156911,127943,4252082,295743,5691292,EDR Evasion,True
INC-014536,ORG-015,AST-06676,BU-0093,THREAT-00303,Phishing,Insider,156,21,21,10,21927,Critical,6652583,7352134,3768109,2368774,10510683,6824896,37477178,Cloud Misconfiguration,True
INC-014537,ORG-011,AST-05836,BU-0064,THREAT-00497,Insider Threat,Remote Desktop,717,18,42,99,55225,Critical,1082001,1286431,249359,429995,13421469,642863,17112119,Weak Password,True
INC-014538,ORG-007,AST-00764,BU-0040,THREAT-00083,Cloud Breach,Email,631,39,45,50,88649,Medium,1285616,1051138,506451,282730,28358631,1216683,32701249,Cloud Misconfiguration,True
INC-014539,ORG-006,AST-02436,BU-0036,THREAT-02247,Insider Threat,VPN,502,28,55,165,62488,Low,132765,86939,40616,17504,23854842,108281,24240947,Cloud Misconfiguration,True
INC-014540,ORG-017,AST-03683,BU-0109,THREAT-02345,Account Takeover,Remote Desktop,316,21,127,154,72445,Medium,5668988,2487379,4835602,1307300,31117507,8919835,54336611,Phishing Click,True
INC-014541,ORG-023,AST-05005,BU-0137,THREAT-02186,Account Takeover,VPN,73,27,49,96,80193,High,5944188,2919859,1773982,1273063,19830718,9254428,40996238,EDR Evasion,True
INC-014542,ORG-021,AST-01611,BU-0128,THREAT-01999,Malware,Remote Desktop,83,43,44,5,17216,Low,113262,33118,47680,38044,7712016,43172,7987292,Phishing Click,False
INC-014543,ORG-012,AST-00269,BU-0070,THREAT-04817,Insider Threat,VPN,260,11,87,164,42773,High,76514,103469,32501,61122,16308245,135364,16717215,Firewall Misconfiguration,True
INC-014544,ORG-018,AST-09826,BU-0113,THREAT-02548,Malware,Brute Force,199,18,35,94,47580,High,788652,841179,315471,364081,18765425,588938,21663746,EDR Evasion,True
INC-014545,ORG-011,AST-07589,BU-0063,THREAT-04072,DDoS,Remote Desktop,546,46,49,32,0,Low,119122,60895,78544,0,0,51890,310452,Cloud Misconfiguration,True
INC-014546,ORG-014,AST-01864,BU-0084,THREAT-03423,Phishing,Social Engineering,38,45,79,87,30999,Medium,3128,2827,780,812,4439308,1037,4447892,Unpatched Vulnerability,False
INC-014547,ORG-001,AST-05765,BU-0004,THREAT-04177,Data Breach,Supply Chain,112,29,38,10,441179,Low,557967,215447,117745,349171,172429788,216297,173886415,Unpatched Vulnerability,True
INC-014548,ORG-008,AST-02901,BU-0043,THREAT-00595,DDoS,Cloud Misconfiguration,596,44,60,38,0,Medium,21943,7962,11788,0,0,13597,55289,Weak Password,True
INC-014549,ORG-009,AST-02036,BU-0052,THREAT-00110,DDoS,Cloud Misconfiguration,697,14,48,62,0,Medium,267808,51738,125071,0,0,163424,608041,Firewall Misconfiguration,True
INC-014550,ORG-016,AST-01125,BU-0100,THREAT-04410,Insider Threat,Supply Chain,112,18,117,149,70833,High,21436,15350,11306,1094,23641467,22267,23712921,Cloud Misconfiguration,True
INC-014551,ORG-014,AST-07925,BU-0086,THREAT-00865,Cloud Breach,Supply Chain,85,41,79,126,25577,Low,14170,9273,4293,578,8287262,10943,8326519,Cloud Misconfiguration,True
INC-014552,ORG-019,AST-07825,BU-0118,THREAT-02753,Insider Threat,Insider,607,34,43,141,10492,Low,303044,212932,76184,127171,2670000,203843,3593173,MFA Bypass,False
INC-014553,ORG-004,AST-07010,BU-0022,THREAT-00726,DDoS,Cloud Misconfiguration,223,10,27,33,0,Medium,359155,240577,157821,0,0,317361,1074913,Firewall Misconfiguration,True
INC-014554,ORG-008,AST-03549,BU-0045,THREAT-00551,Malware,Supply Chain,671,13,13,14,38584,Medium,64359,81383,40211,12858,16855823,38573,17093207,Weak Password,True
INC-014555,ORG-013,AST-02949,BU-0078,THREAT-04985,Data Breach,Brute Force,323,28,28,33,2909945,Low,1239601,784573,756063,1369127,431762220,651700,436563284,Firewall Misconfiguration,True
INC-014556,ORG-011,AST-07985,BU-0066,THREAT-04639,DDoS,Supply Chain,261,1,18,39,0,High,569329,170270,82753,0,0,296461,1118813,Unpatched Vulnerability,False
INC-014557,ORG-004,AST-06377,BU-0025,THREAT-00993,Insider Threat,USB,393,48,128,129,43845,Low,136490,90400,15852,13976,11771501,57751,12085970,Weak Password,False
INC-014558,ORG-002,AST-01599,BU-0006,THREAT-04519,Account Takeover,Remote Desktop,110,25,104,128,65587,Low,71065,22118,26239,30238,12687308,59937,12896905,Firewall Misconfiguration,True
INC-014559,ORG-004,AST-00647,BU-0024,THREAT-03034,Ransomware,VPN,293,29,57,460,103065,Medium,729139,529508,120657,66012,28222125,584883,30252323,Unpatched Vulnerability,False
INC-014560,ORG-016,AST-04274,BU-0097,THREAT-00224,Supply Chain Attack,Email,322,13,29,66,6009,Low,3092,3251,1464,1261,1204771,2949,1216788,MFA Bypass,True
INC-014561,ORG-021,AST-06028,BU-0127,THREAT-03027,Phishing,Insider,261,11,20,11,17332,Low,63531,16587,28457,27409,2800629,21137,2957750,Phishing Click,True
INC-014562,ORG-006,AST-06379,BU-0035,THREAT-03282,DDoS,Supply Chain,602,8,9,1,0,High,1150114,245318,776543,0,0,956865,3128841,Phishing Click,True
INC-014563,ORG-023,AST-04852,BU-0137,THREAT-03375,Ransomware,USB,187,26,78,136,293004,Low,1720791,1890776,449117,120511,131645080,764914,136591189,Cloud Misconfiguration,True
INC-014564,ORG-014,AST-05419,BU-0088,THREAT-03667,Malware,Supply Chain,209,2,77,115,21834,Low,4891,6787,3522,2197,10499873,6344,10523615,MFA Bypass,True
INC-014565,ORG-008,AST-03498,BU-0044,THREAT-02224,Ransomware,Brute Force,292,15,104,295,401534,Medium,14201,27465,5912,4979,123202186,18376,123273120,Weak Password,True
INC-014566,ORG-017,AST-03286,BU-0104,THREAT-04888,Ransomware,Supply Chain,196,6,50,321,254885,Low,1873868,2712043,911007,896944,123951389,3196758,133542009,EDR Evasion,True
INC-014567,ORG-002,AST-03716,BU-0009,THREAT-01628,Insider Threat,USB,454,47,65,65,19892,Low,3876,1165,759,1094,5511596,4190,5522680,None,True
INC-014568,ORG-006,AST-08745,BU-0034,THREAT-00910,Data Breach,Brute Force,653,7,7,2,2197953,Low,181633,169097,44366,96590,222980442,87603,223559731,Weak Password,True
INC-014569,ORG-020,AST-03590,BU-0123,THREAT-02725,Malware,Brute Force,264,34,97,69,98658,Low,11059,5761,5210,8203,31591377,11382,31632993,Phishing Click,True
INC-014570,ORG-007,AST-08432,BU-0041,THREAT-04021,Cloud Breach,Social Engineering,666,11,23,71,56056,Medium,4318913,3271647,1712730,726620,18951143,3100654,32081706,Firewall Misconfiguration,True
INC-014571,ORG-015,AST-01291,BU-0091,THREAT-02194,Phishing,Cloud Misconfiguration,555,43,64,40,83109,Low,1129004,452237,197530,248479,32667292,866399,35560942,Cloud Misconfiguration,True
INC-014572,ORG-015,AST-05498,BU-0090,THREAT-02974,Phishing,Supply Chain,78,41,46,9,75709,Medium,5077168,3665561,2031935,15488,25977314,4281249,41048714,None,False
INC-014573,ORG-014,AST-01413,BU-0085,THREAT-00248,Malware,Social Engineering,424,11,11,2,21053,High,89211,28355,23922,30041,5081289,83551,5336369,Phishing Click,False
INC-014574,ORG-005,AST-05825,BU-0030,THREAT-04374,Data Breach,VPN,522,13,14,36,2703955,Low,129483,52205,22681,129123,796954729,87399,797375619,None,False
INC-014575,ORG-014,AST-01235,BU-0085,THREAT-02061,Phishing,Social Engineering,656,41,95,163,46225,Low,2882,1286,1056,1612,22936097,3423,22946356,Phishing Click,True
INC-014576,ORG-002,AST-06861,BU-0009,THREAT-00103,Insider Threat,Email,372,2,51,64,79595,Medium,202592,146252,79251,61774,14724904,164144,15378917,Cloud Misconfiguration,True
INC-014577,ORG-007,AST-03151,BU-0039,THREAT-02152,Data Breach,Remote Desktop,353,44,45,22,579307,Critical,27258686,15528081,11779497,21305525,225132695,19674294,320678778,None,True
INC-014578,ORG-008,AST-00707,BU-0048,THREAT-02079,Insider Threat,Web Application,137,1,54,80,1842,Medium,5152,3101,2847,2640,580202,3428,597369,Cloud Misconfiguration,True
INC-014579,ORG-002,AST-06752,BU-0009,THREAT-01553,Cloud Breach,Brute Force,490,47,57,11,47889,Low,65462,38330,16609,29907,17421249,29454,17601011,None,True
INC-014580,ORG-008,AST-02497,BU-0046,THREAT-04381,Malware,USB,179,40,98,100,6273,Medium,5280,4926,3444,1443,2841373,4152,2860617,Phishing Click,True
INC-014581,ORG-012,AST-07688,BU-0072,THREAT-02258,Insider Threat,Cloud Misconfiguration,253,2,127,143,29705,Medium,486143,310231,97033,198257,9875820,147809,11115293,Unpatched Vulnerability,False
INC-014582,ORG-010,AST-04755,BU-0060,THREAT-03612,Ransomware,VPN,434,11,11,29,144350,Low,118365,102052,24888,28712,10482215,58539,10814772,Unpatched Vulnerability,True
INC-014583,ORG-025,AST-07619,BU-0152,THREAT-00763,Account Takeover,Email,236,11,41,62,38832,Low,375,312,110,220,19051125,378,19052521,EDR Evasion,True
INC-014584,ORG-008,AST-02381,BU-0049,THREAT-01126,Ransomware,Brute Force,688,23,275,309,401017,Low,29346,29563,14074,11205,41995719,14204,42094111,EDR Evasion,True
INC-014585,ORG-005,AST-06567,BU-0027,THREAT-01591,Supply Chain Attack,Insider,69,19,29,128,79304,Low,122773,65403,37128,34610,31826069,104019,32190002,Cloud Misconfiguration,True
INC-014586,ORG-019,AST-01426,BU-0119,THREAT-01362,Supply Chain Attack,Remote Desktop,368,10,11,5,63707,Critical,1509444,2345972,510967,903401,6901828,2467210,14638821,None,True
INC-014587,ORG-013,AST-08503,BU-0080,THREAT-03683,Supply Chain Attack,Supply Chain,42,40,43,49,57078,Medium,2048518,1215060,791776,929451,11149089,2371980,18505874,Weak Password,True
INC-014588,ORG-011,AST-01206,BU-0067,THREAT-04257,Cloud Breach,Supply Chain,120,4,22,22,17532,Medium,196976,214229,80263,51730,2026525,211267,2780990,MFA Bypass,False
INC-014589,ORG-023,AST-04351,BU-0138,THREAT-04908,Ransomware,Web Application,513,32,216,560,205683,Low,2125347,2449640,354514,481924,42658152,590552,48660128,Firewall Misconfiguration,False
INC-014590,ORG-003,AST-08584,BU-0010,THREAT-01085,Cloud Breach,Brute Force,379,20,76,78,15006,Low,99359,84910,30329,2198,7326746,40569,7584111,Weak Password,True
INC-014591,ORG-007,AST-06239,BU-0038,THREAT-01340,Cloud Breach,VPN,319,14,65,73,96299,Critical,18375961,22536792,8928831,8604077,46193525,7662001,112301187,MFA Bypass,True
INC-014592,ORG-012,AST-01557,BU-0069,THREAT-03665,Malware,Insider,643,1,76,137,95804,Medium,34557,52732,17925,21194,11213928,37902,11378238,None,True
INC-014593,ORG-001,AST-05248,BU-0001,THREAT-00338,Ransomware,Supply Chain,342,39,321,363,387762,Critical,13385787,22174440,7050095,7346574,144521416,17524693,212003005,Cloud Misconfiguration,True
INC-014594,ORG-018,AST-02023,BU-0115,THREAT-04980,Malware,Web Application,683,19,83,108,81086,Medium,1017206,756896,199981,86804,4598624,502319,7161831,MFA Bypass,True
